80,0,106,0,1,52,900
80,0,106,0,1,53,0
80,0,106,0,1,53,100
80,0,106,0,1,53,200
80,0,106,0,1,53,300
80,0,106,0,1,53,400
80,0,106,0,1,53,500
80,0,106,0,1,53,600
80,0,106,0,1,53,700
80,0,106,0,1,53,800
80,0,106,0,1,53,900
80,0,106,0,1,54,0
80,0,106,0,1,54,100
80,0,106,0,1,54,200
80,0,106,0,1,54,300
80,0,106,0,1,54,400
80,0,106,0,1,54,500
80,0,106,0,1,54,600
80,0,106,0,1,54,700
80,0,106,0,1,54,800
80,0,106,0,1,54,900
80,0,106,0,1,55,0
80,0,106,0,1,55,100
80,0,106,0,1,55,200
80,0,106,0,1,55,300
80,0,106,0,1,55,400
80,0,106,0,1,55,500
80,0,106,0,1,55,600
80,0,106,0,1,55,700
80,0,106,0,1,55,800
80,0,106,0,1,55,900
80,0,106,0,1,56,0
80,0,106,0,1,56,100
80,0,106,0,1,56,200
80,0,106,0,1,56,300
80,0,106,0,1,56,400
80,0,106,0,1,56,500
80,0,106,0,1,56,600
80,0,106,0,1,56,700
80,0,106,0,1,56,800
80,0,106,0,1,56,900
80,0,106,0,1,57,0
80,0,106,0,1,57,100
80,0,106,0,1,57,200
80,0,106,0,1,57,300
80,0,106,0,1,57,400
80,0,106,0,1,57,500
80,0,106,0,1,57,600
80,0,106,0,1,57,700
80,0,106,0,1,57,800
80,0,106,0,1,57,900
80,0,106,0,1,58,0
80,0,106,0,1,58,100
80,0,106,0,1,58,200
80,0,106,0,1,58,300
80,0,106,0,1,58,400
80,0,106,0,1,58,500
80,0,106,0,1,58,600
80,0,106,0,1,58,700
80,0,106,0,1,58,800
80,0,106,0,1,58,900
80,0,106,0,1,59,0
80,0,106,0,1,59,100
80,0,106,0,1,59,200
80,0,106,0,1,59,300
80,0,106,0,1,59,400
80,0,106,0,1,59,500
80,0,106,0,1,59,600
80,0,106,0,1,59,700
80,0,106,0,1,59,800
80,0,106,0,1,59,900
80,0,106,0,2,0,0
80,0,106,0,2,0,100
80,0,106,0,2,0,200
80,0,106,0,2,0,300
80,0,106,0,2,0,400
80,0,106,0,2,0,500
80,0,106,0,2,0,600
80,0,106,0,2,0,700
80,0,106,0,2,0,800
80,0,106,0,2,0,900
80,0,106,0,2,1,0
80,0,106,0,2,1,100
80,0,106,0,2,1,200
80,0,106,0,2,1,300
80,0,106,0,2,1,400
80,0,106,0,2,1,500
80,0,106,0,2,1,600
80,0,106,0,2,1,700
80,0,106,0,2,1,800
80,0,106,0,2,1,900
80,0,106,0,2,2,0
80,0,106,0,2,2,100
80,0,106,0,2,2,200
80,0,106,0,2,2,300
80,0,106,0,2,2,400
80,0,106,0,2,2,500
80,0,106,0,2,2,600
80,0,106,0,2,2,700
80,0,106,0,2,2,800
80,0,106,0,2,2,900
80,0,106,0,2,3,0
80,0,106,0,2,3,100
80,0,106,0,2,3,200
80,0,106,0,2,3,300
80,0,106,0,2,3,400
80,0,106,0,2,3,500
