55,0,106,0,0,56,400
55,0,106,0,0,56,500
55,0,106,0,0,56,600
55,0,106,0,0,56,700
55,0,106,0,0,56,800
55,0,106,0,0,56,900
55,0,106,0,0,57,0
55,0,106,0,0,57,100
55,0,106,0,0,57,200
55,0,106,0,0,57,300
55,0,106,0,0,57,400
55,0,106,0,0,57,500
55,0,106,0,0,57,600
55,0,106,0,0,57,700
55,0,106,0,0,57,800
55,0,106,0,0,57,900
55,0,106,0,0,58,0
55,0,106,0,0,58,100
55,0,106,0,0,58,200
55,0,106,0,0,58,300
55,0,106,0,0,58,400
55,0,106,0,0,58,500
55,0,106,0,0,58,600
55,0,106,0,0,58,700
55,0,106,0,0,58,800
55,0,106,0,0,58,900
55,0,106,0,0,59,0
55,0,106,0,0,59,100
55,0,106,0,0,59,200
55,0,106,0,0,59,300
55,0,106,0,0,59,400
55,0,106,0,0,59,500
55,0,106,0,0,59,600
55,0,106,0,0,59,700
55,0,106,0,0,59,800
55,0,106,0,0,59,900
55,0,106,0,1,0,0
55,0,106,0,1,0,100
55,0,106,0,1,0,200
55,0,106,0,1,0,300
55,0,106,0,1,0,400
55,0,106,0,1,0,500
55,0,106,0,1,0,600
55,0,106,0,1,0,700
55,0,106,0,1,0,800
55,0,106,0,1,0,900
55,0,106,0,1,1,0
55,0,106,0,1,1,100
55,0,106,0,1,1,200
50,0,106,0,1,1,300
45,0,106,0,1,1,400
40,0,106,0,1,1,500
35,0,106,0,1,1,600
30,0,106,0,1,1,700
25,0,106,0,1,1,800
20,0,106,0,1,1,900
20,0,106,0,1,2,0
20,0,106,0,1,2,100
20,0,106,0,1,2,200
20,0,106,0,1,2,300
20,0,106,0,1,2,400
20,0,106,0,1,2,500
20,0,106,0,1,2,600
20,0,106,0,1,2,700
20,0,106,0,1,2,800
20,0,106,0,1,2,900
20,0,106,0,1,3,0
20,0,106,0,1,3,100
20,0,106,0,1,3,200
20,0,106,0,1,3,300
20,0,106,0,1,3,400
20,0,106,0,1,3,500
20,0,106,0,1,3,600
20,0,106,0,1,3,700
20,0,106,0,1,3,800
20,0,106,0,1,3,900
20,0,106,0,1,4,0
20,0,106,0,1,4,100
20,0,106,0,1,4,200
20,0,106,0,1,4,300
20,0,106,0,1,4,400
20,0,106,0,1,4,500
20,0,106,0,1,4,600
20,0,106,0,1,4,700
20,0,106,0,1,4,800
20,0,106,0,1,4,900
20,0,106,0,1,5,0
20,0,106,0,1,5,100
20,0,106,0,1,5,200
20,0,106,0,1,5,300
20,0,106,0,1,5,400
20,0,106,0,1,5,500
20,0,106,0,1,5,600
20,0,106,0,1,5,700
20,0,106,0,1,5,800
20,0,106,0,1,5,900
20,0,106,0,1,6,0
20,0,106,0,1,6,100
20,0,106,0,1,6,200
20,0,106,0,1,6,300
20,0,106,0,1,6,400
20,0,106,0,1,6,500
20,0,106,0,1,6,600
20,0,106,0,1,6,700
20,0,106,0,1,6,800
20,0,106,0,1,6,900
